group,op,workload,threads,n,go_ns_per_op_median,go_ns_per_op_mad,go_variation,rust_ns_per_op_median,rust_ns_per_op_mad,rust_variation,median_ratio_go_over_rust,ratio_ci_low,ratio_ci_high,mann_whitney_u,p_value,p_method,bytes_kind,go_bytes_per_s_median,rust_bytes_per_s_median,go_ops_per_s_median,rust_ops_per_s_median,go_cpu_ns_per_op_median,rust_cpu_ns_per_op_median,item_bytes,items,content,entries,depth,width,shape,files,objects,workers,sweep,series
fstree,fstree.encode_blob,empty,1,1,126.10375,0.0,0.0,90.77375,0.0,0.0,1.389209435547171,1.389209435547171,1.389209435547171,1.0,1.0,exact,payload,,,7929978.291684426,11016400.66649224,135.0,91.25,,800,empty,,,,,,,1,item_bytes,empty
fstree,fstree.encode_blob,large-8MiB-duplicate,1,1,1754837.5,0.0,0.0,1149636.0,0.0,0.0,1.5264288000723707,1.5264288000723707,1.5264288000723707,1.0,1.0,exact,payload,4780276236.403656,7296751319.5481,569.8533339981623,869.8405408320547,2230500.0,1145500.0,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
fstree,fstree.encode_blob,large-8MiB-random,1,1,1922553.0,0.0,0.0,1091314.0,0.0,0.0,1.7616863707420596,1.7616863707420596,1.7616863707420596,1.0,1.0,exact,payload,4363264887.886056,7686704284.926245,520.1417074067659,916.3265567930036,1921000.0,1089000.0,8388608,1,random,,,,,,,1,item_bytes,random
fstree,fstree.encode_blob,large-8MiB-text,1,1,1929526.0,0.0,0.0,1092037.0,0.0,0.0,1.7669053337936351,1.7669053337936351,1.7669053337936351,1.0,1.0,exact,payload,4347496742.723342,7681615183.368329,518.2619980243852,915.7198886118327,1926000.0,1090000.0,8388608,1,text,,,,,,,1,item_bytes,text
fstree,fstree.encode_blob,tiny-64B-duplicate,1,1,135.9921875,0.0,0.0,110.5970458984375,0.0,0.0,1.2296186249394323,1.2296186249394323,1.2296186249394323,1.0,1.0,exact,payload,470615269.71907854,578677300.8274734,7353363.589360602,9041832.825429272,134.6435546875,110.53466796875,64,16384,duplicate,,,,,,,1,item_bytes,duplicate
fstree,fstree.encode_blob,tiny-64B-random,1,1,135.6522216796875,0.0,0.0,110.361572265625,0.0,0.0,1.2291617353293174,1.2291617353293174,1.2291617353293174,1.0,1.0,exact,payload,471794705.66373575,579911999.132822,7371792.275995871,9061124.986450344,135.68115234375,110.107421875,64,16384,random,,,,,,,1,item_bytes,random
fstree,fstree.encode_blob,tiny-64B-text,1,1,137.24578857421875,0.0,0.0,111.374267578125,0.0,0.0,1.23229352307925,1.23229352307925,1.23229352307925,1.0,1.0,exact,payload,466316676.5615585,574639020.2306501,7286198.071274351,8978734.691103907,136.8408203125,111.14501953125,64,16384,text,,,,,,,1,item_bytes,text
fstree,fstree.encode_dir_leaf,entries-1024,1,1,159.49490356445312,0.0,0.0,46.68280029296875,0.0,0.0,3.416566756139431,3.416566756139431,3.416566756139431,1.0,1.0,exact,encoded,463983036.6591923,1585229018.4624195,6269792.812507594,21421165.69109539,158.99658203125,46.5850830078125,75779,64,structured,1024,,,leaf,,,1,entries,plain
fstree,fstree.encode_dir_leaf,entries-128,1,1,164.9281005859375,0.0,0.0,58.916259765625,0.0,0.0,2.7993647465409146,2.7993647465409146,2.7993647465409146,1.0,1.0,exact,encoded,448775101.01096076,1256285196.8954215,6063248.1453876905,16973243.10772788,164.6728515625,58.7158203125,9474,64,structured,128,,,leaf,,,1,entries,plain
fstree,fstree.encode_dir_leaf,entries-128-partial-change,1,1,177.0838623046875,0.0,0.0,66.366943359375,0.0,0.0,2.668254003288711,2.668254003288711,2.668254003288711,1.0,1.0,exact,encoded,468792717.3011662,1250858044.6514297,5647041.9550676895,15067742.303348674,177.490234375,66.5283203125,10626,64,partial-change,128,,,leaf,,,1,entries,partial-change
fstree,fstree.encode_dir_leaf,entries-128-with-xattrs,1,1,174.5277099609375,0.0,0.0,68.60400390625,0.0,0.0,2.5439872314076055,2.5439872314076055,2.5439872314076055,1.0,1.0,exact,encoded,475658707.8268569,1210069679.219365,5729749.162604714,14576408.708834812,174.6826171875,66.89453125,10626,64,structured,128,,,leaf,,,1,entries,with-xattrs
fstree,fstree.encode_dir_leaf,entries-8,1,1,248.873046875,0.0,0.0,132.166015625,0.0,0.0,1.88303358997473,1.88303358997473,1.88303358997473,1.0,1.0,exact,encoded,297842618.67951626,560847655.499564,4018112.899555025,7566241.55817287,265.625,132.8125,593,64,structured,8,,,leaf,,,1,entries,plain
fstree,fstree.encode_dir_node,pairs-1024,1,1,67.61665344238281,0.0,0.0,30.90313720703125,0.0,0.0,2.1880190671061803,2.1880190671061803,2.1880190671061803,1.0,1.0,exact,encoded,739506129.6564797,1618053511.9302728,14789256.035158785,32359174.193242572,67.8863525390625,30.8380126953125,51203,64,structured,1024,,,index,,,1,entries,plain
fstree,fstree.encode_dir_node,pairs-128,1,1,71.277587890625,0.0,0.0,42.9898681640625,0.0,0.0,1.6580089898998505,1.6580089898998505,1.6580089898998505,1.0,1.0,exact,encoded,701701986.2786133,1163428201.4805224,14029655.458241567,23261294.87496202,72.021484375,42.96875,6402,64,structured,128,,,index,,,1,entries,plain
fstree,fstree.encode_dir_node,pairs-8,1,1,136.70703125,0.0,0.0,90.0546875,0.0,0.0,1.518044590960354,1.518044590960354,1.518044590960354,1.0,1.0,exact,encoded,366659999.42852247,556606228.853995,7314912.70680344,11104363.667910123,140.625,89.84375,401,64,structured,8,,,index,,,1,entries,plain
fstree,fstree.encode_file_node,children-1024,1,1,39.01741027832031,0.0,0.0,13.270736694335938,0.0,0.0,2.9401088407528477,2.9401088407528477,2.9401088407528477,1.0,1.0,exact,encoded,871480947.7345921,2562248838.982145,25629584.148890615,75353766.94097234,38.75732421875,13.24462890625,34819,64,structured,1024,,,file-index,,,1,entries,plain
fstree,fstree.encode_file_node,children-128,1,1,59.02392578125,0.0,0.0,19.185791015625,0.0,0.0,3.076439524082204,3.076439524082204,3.076439524082204,1.0,1.0,exact,encoded,576302313.8458484,1772959216.1353948,16942282.0790695,52121906.21619902,59.6923828125,19.287109375,4354,64,structured,128,,,file-index,,,1,entries,plain
fstree,fstree.encode_file_node,children-65536,1,1,54.562743186950684,0.0,0.0,12.466405391693115,0.0,0.0,4.376782358073171,4.376782358073171,4.376782358073171,1.0,1.0,exact,encoded,623137223.4612432,2727336006.3038683,18327524.270062026,80215584.89236534,57.828664779663086,12.414932250976562,2228229,64,structured,65536,,,file-index,,,1,entries,plain
fstree,fstree.encode_file_node,children-8,1,1,117.626953125,0.0,0.0,46.984375,0.0,0.0,2.503533422015298,2.503533422015298,2.503533422015298,1.0,1.0,exact,encoded,290112079.7011208,726305287.6621218,8501452.885014528,21283671.433322247,121.09375,46.875,273,64,structured,8,,,file-index,,,1,entries,plain
fstree,fstree.encode_xattr_set,xattrs-64,1,1,488.843994140625,0.0,0.0,99.947021484375,0.0,0.0,4.891031137101443,4.891031137101443,4.891031137101443,1.0,1.0,exact,,,,2045642.3971372992,10005300.659773367,487.3046875,99.365234375,,64,structured,64,,,,,,1,,
fstree,fstree.index_builder_file,children-1024,1,1,136.6083984375,0.0,0.0,70.9169921875,0.0,0.0,1.926314050042,1.926314050042,1.926314050042,1.0,1.0,exact,,,,7320194.156712203,14100992.853110068,139.6484375,71.2890625,,,structured,1024,,1024,file-index,,,1,entries,plain
fstree,fstree.index_builder_file,children-128,1,1,220.890625,0.0,0.0,70.6015625,0.0,0.0,3.1286931503817637,3.1286931503817637,3.1286931503817637,1.0,1.0,exact,,,,4527127.3961943835,14163992.475378998,265.625,78.125,,,structured,128,,128,file-index,,,1,entries,plain
fstree,fstree.index_builder_file,children-65536,1,1,128.35935974121094,0.0,0.0,69.30123901367188,0.0,0.0,1.8521942979387132,1.8521942979387132,1.8521942979387132,1.0,1.0,exact,,,,7790627.828123553,14429756.440613106,127.8076171875,69.15283203125,,,structured,65536,,65536,file-index,,,1,entries,plain
fstree,fstree.index_builder_file,children-8,1,1,1325.125,0.0,0.0,97.75,0.0,0.0,13.55626598465473,13.55626598465473,13.55626598465473,1.0,1.0,exact,,,,754645.788133195,10230179.028132992,1750.0,125.0,,,structured,8,,8,file-index,,,1,entries,plain
fstree,fstree.list_entries,widest/first-page-100,1,1,1385.5953125,0.0,0.0,856.53,0.0,0.0,1.6176845090072738,1.6176845090072738,1.6176845090072738,1.0,1.0,exact,,,,721711.4484861539,1167501.430189252,1529.84375,852.5,,64,structured,40000,1,40000,wide,,,1,,
fstree,fstree.list_entries,width-16/full-paging-100,1,1,617.4375,0.0,0.0,638.75,0.0,0.0,0.9666340508806263,0.9666340508806263,0.9666340508806263,0.0,1.0,exact,,,,1619597.1252151027,1565557.7299412915,750.0,625.0,,,structured,16,1,16,wide,,17,1,width,plain
fstree,fstree.list_entries,width-256/full-paging-100,1,1,692.4140625,0.0,0.0,402.76171875,0.0,0.0,1.7191655270738164,1.7191655270738164,1.7191655270738164,1.0,1.0,exact,,,,1444222.5456678965,2482857.6139350384,707.03125,402.34375,,,structured,256,1,256,wide,,259,1,width,plain
fstree,fstree.list_entries,width-40000/full-paging-100,1,1,1357.1345,0.0,0.0,832.148375,0.0,0.0,1.630880430428047,1.630880430428047,1.630880430428047,1.0,1.0,exact,,,,736846.6426872207,1201708.769785196,1384.0,829.05,,,structured,40000,1,40000,wide,,40257,1,width,plain
fstree,fstree.list_entries,width-4096/full-paging-100,1,1,1150.708984375,0.0,0.0,712.31787109375,0.0,0.0,1.6154430922926433,1.6154430922926433,1.6154430922926433,1.0,1.0,exact,,,,869029.4536486507,1403867.6278955627,1146.240234375,710.9375,,,structured,4096,1,4096,wide,,4122,1,width,plain
fstree,fstree.lookup_entry,width-16/hit,1,1,5150.49,0.0,0.0,2908.555,0.0,0.0,1.7708071533802867,1.7708071533802867,1.7708071533802867,1.0,1.0,exact,,,,194156.28415937125,343813.33686315024,5140.0,2900.0,,,structured,16,1,16,wide,,17,1,width,hit
fstree,fstree.lookup_entry,width-16/miss,1,1,5566.935,0.0,0.0,2909.005,0.0,0.0,1.9136904199202134,1.9136904199202134,1.9136904199202134,1.0,1.0,exact,,,,179632.05965221438,343760.1516669789,5510.0,2910.0,,,structured,16,1,16,wide,,17,1,width,miss
fstree,fstree.lookup_entry,width-256/hit,1,1,40845.925,0.0,0.0,25566.54,0.0,0.0,1.5976321003937177,1.5976321003937177,1.5976321003937177,1.0,1.0,exact,,,,24482.246393000038,39113.62272720517,40700.0,25455.0,,,structured,256,1,256,wide,,259,1,width,hit
fstree,fstree.lookup_entry,width-256/miss,1,1,711.36,0.0,0.0,220.57,0.0,0.0,3.2250986081516073,3.2250986081516073,3.2250986081516073,1.0,1.0,exact,,,,1405757.9847053532,4533708.119871243,730.0,225.0,,,structured,256,1,256,wide,,259,1,width,miss
fstree,fstree.lookup_entry,width-40000/hit,1,1,103641.935,0.0,0.0,64279.89,0.0,0.0,1.6123539570462861,1.6123539570462861,1.6123539570462861,1.0,1.0,exact,,,,9648.604109909758,15556.965016586058,108015.0,64030.0,,,structured,40000,1,40000,wide,,40257,1,width,hit
fstree,fstree.lookup_entry,width-40000/miss,1,1,736.105,0.0,0.0,220.275,0.0,0.0,3.3417546249006924,3.3417546249006924,3.3417546249006924,1.0,1.0,exact,,,,1358501.8441662535,4539779.820678697,740.0,225.0,,,structured,40000,1,40000,wide,,40257,1,width,miss
fstree,fstree.lookup_entry,width-4096/hit,1,1,88838.005,0.0,0.0,52784.23,0.0,0.0,1.6830406543772638,1.6830406543772638,1.6830406543772638,1.0,1.0,exact,,,,11256.443680832319,18945.05233854884,88885.0,52585.0,,,structured,4096,1,4096,wide,,4122,1,width,hit
fstree,fstree.lookup_entry,width-4096/miss,1,1,3735.99,0.0,0.0,2028.075,0.0,0.0,1.8421360156798934,1.8421360156798934,1.8421360156798934,1.0,1.0,exact,,,,267666.66934333334,493078.4117944356,3740.0,2030.0,,,structured,4096,1,4096,wide,,4122,1,width,miss
fstree,fstree.reachable_keys,deep,0,1,5855.791666666667,0.0,0.0,43238.416666666664,0.0,0.0,0.1354302982879808,0.1354302982879808,0.1354302982879808,0.0,1.0,exact,,,,170771.10268324096,23127.581375358717,7375.0,82000.0,,,structured,,24,,deep,,,,,
fstree,fstree.reachable_keys,file-corpus,0,1,3872.5,0.0,0.0,21057.75,0.0,0.0,0.1838990395460104,0.1838990395460104,0.1838990395460104,0.0,1.0,exact,,,,258231.11684958037,47488.454369531406,5000.0,30500.0,,,text,4,,,file-index,,,,,
fstree,fstree.reachable_keys,width-16,0,1,1475.764705882353,0.0,0.0,6314.411764705882,0.0,0.0,0.23371372676882948,0.23371372676882948,0.23371372676882948,0.0,1.0,exact,,,,677614.7959183673,158367.87926778145,2117.6470588235293,12235.29411764706,,,structured,16,1,16,wide,,17,,width,plain
fstree,fstree.reachable_keys,width-256,0,1,485.4826254826255,0.0,0.0,700.2162162162163,0.0,0.0,0.6933324510906725,0.6933324510906725,0.6933324510906725,0.0,1.0,exact,,,,2059805.9487832035,1428130.3072410068,563.7065637065637,1285.7142857142858,,,structured,256,1,256,wide,,259,,width,plain
fstree,fstree.reachable_keys,width-40000,0,1,227.55967906202648,0.0,0.0,108.75234120774027,0.0,0.0,2.0924577488160807,2.0924577488160807,2.0924577488160807,1.0,1.0,exact,,,,4394451.618678139,9195204.34130044,519.5121345356088,415.08309113942914,,,structured,40000,1,40000,wide,,40257,,width,plain
fstree,fstree.reachable_keys,width-4096,0,1,142.45293546821932,0.0,0.0,143.5177098495876,0.0,0.0,0.9925808850873931,0.9925808850873931,0.9925808850873931,0.0,1.0,exact,,,,7019862.361650638,6967781.196118868,428.4327996118389,448.32605531295485,,,structured,4096,1,4096,wide,,4122,,width,plain
fstree,fstree.resolve_entry,depth-1,1,1,6068.34765625,0.0,0.0,3389.6796875,0.0,0.0,1.7902422103858449,1.7902422103858449,1.7902422103858449,1.0,1.0,exact,,,,164789.5039385335,295013.12577930716,6074.21875,4105.46875,,256,structured,,1,16,deep,,,1,depth,plain
fstree,fstree.resolve_entry,depth-12,1,1,15842.17578125,0.0,0.0,8207.828125,0.0,0.0,1.9301300587663073,1.9301300587663073,1.9301300587663073,1.0,1.0,exact,,,,63122.64260970703,121834.90988975845,15808.59375,8187.5,,256,structured,,12,16,deep,,,1,depth,plain
fstree,fstree.resolve_entry,depth-24,1,1,26880.09765625,0.0,0.0,13563.91796875,0.0,0.0,1.9817354925161914,1.9817354925161914,1.9817354925161914,1.0,1.0,exact,,,,37202.245794947325,73725.01089315835,26765.625,13542.96875,,256,structured,,24,16,deep,,,1,depth,plain
fstree,fstree.resolve_entry,depth-4,1,1,8793.0859375,0.0,0.0,4663.20703125,0.0,0.0,1.8856306139903383,1.8856306139903383,1.8856306139903383,1.0,1.0,exact,,,,113725.71667192352,214444.6929545704,8796.875,4660.15625,,256,structured,,4,16,deep,,,1,depth,plain
fstree,fstree.resolve_path,depth-1,1,1,907.43359375,0.0,0.0,463.77734375,0.0,0.0,1.956614754857783,1.956614754857783,1.956614754857783,1.0,1.0,exact,,,,1102009.0140893573,2156207.0969535154,945.3125,464.84375,,256,structured,,1,16,deep,,,1,depth,plain
fstree,fstree.resolve_path,depth-12,1,1,10382.68359375,0.0,0.0,5248.69921875,0.0,0.0,1.9781441383914318,1.9781441383914318,1.9781441383914318,1.0,1.0,exact,,,,96314.2130808998,190523.39604976532,10371.09375,5230.46875,,256,structured,,12,16,deep,,,1,depth,plain
fstree,fstree.resolve_path,depth-24,1,1,20648.703125,0.0,0.0,10566.7890625,0.0,0.0,1.9541133075400596,1.9541133075400596,1.9541133075400596,1.0,1.0,exact,,,,48429.19160328622,94636.12778538892,20582.03125,10539.0625,,256,structured,,24,16,deep,,,1,depth,plain
fstree,fstree.resolve_path,depth-4,1,1,3445.41015625,0.0,0.0,1818.39453125,0.0,0.0,1.8947539145322647,1.8947539145322647,1.8947539145322647,1.0,1.0,exact,,,,290241.20631501375,549935.661823939,3449.21875,1812.5,,256,structured,,4,16,deep,,,1,depth,plain
fstree,fstree.write_content,file-corpus,1,1,929.25,0.0,0.0,36547.5,0.0,0.0,0.025425815719269444,0.025425815719269444,0.025425815719269444,0.0,1.0,exact,payload,1128411084207.6943,28690772282.64587,1076136.6693570083,27361.652643819685,2500.0,36500.0,4194304,,text,4,,,file-index,,,1,,
gc,gc.close,idle,4,1,290.0,0.0,0.0,1152.0,0.0,0.0,0.2517361111111111,0.2517361111111111,0.2517361111111111,0.0,1.0,exact,,,,3448275.8620689656,868055.5555555555,3000.0,1000.0,,1,structured,,,,,335,1500,4,,
gc,gc.open,populated,4,1,45056.0,0.0,0.0,31410.0,0.0,0.0,1.4344476281439031,1.4344476281439031,1.4344476281439031,1.0,1.0,exact,,,,22194.602272727272,31836.99458771092,48000.0,32000.0,,1,structured,,,,,335,1500,4,,
gc,gc.prepare_ref,missing-root,4,1,2397.703125,0.0,0.0,143.40625,0.0,0.0,16.71965569840924,16.71965569840924,16.71965569840924,1.0,1.0,exact,,,,417065.81168175273,6973196.774896491,2921.875,156.25,,64,structured,,,,,335,1500,4,,
gc,gc.prepare_ref,tree-root/abort,4,1,423248.0,0.0,0.0,420513.0,0.0,0.0,1.0065039606385533,1.0065039606385533,1.0065039606385533,1.0,1.0,exact,,,,2362.6809813631726,2378.0477654674173,766000.0,1238000.0,,1,structured,,,,,335,1500,4,,
gc,gc.prepare_ref,tree-root/commit,4,1,343696.0,0.0,0.0,375056.0,0.0,0.0,0.9163858197175888,0.9163858197175888,0.9163858197175888,0.0,1.0,exact,,,,2909.5479726269728,2666.2685039034172,649000.0,1032000.0,,1,structured,,,,,335,1500,4,,
gc,gc.release_ref,batch,4,1,6.479736328125,0.0,0.0,0.87060546875,0.0,0.0,7.4427930454290525,7.4427930454290525,7.4427930454290525,1.0,1.0,exact,,,,154327267.24690104,1148625911.3853056,7.32421875,1.220703125,,4096,structured,,,,,335,1500,4,,
gc,gc.run,nothing-to-reclaim,4,1,223097.0,0.0,0.0,181607.0,0.0,0.0,1.228460356704312,1.228460356704312,1.228460356704312,1.0,1.0,exact,,,,4482.35520872087,5506.395678580671,228000.0,183000.0,,1,structured,,,,,335,1500,4,,
gc,gc.run,reclaimable-packs,4,1,1002686.0,0.0,0.0,1013266.0,0.0,0.0,0.9895585167172293,0.9895585167172293,0.9895585167172293,0.0,1.0,exact,,,,997.3211952695061,986.9076826815466,823000.0,1220000.0,,1,structured,,,,,335,1500,4,,
gc,gc.status,mark+score,4,1,352944.0,0.0,0.0,214660.0,0.0,0.0,1.6442001304388334,1.6442001304388334,1.6442001304388334,1.0,1.0,exact,,,,2833.3106668479986,4658.529768005217,351000.0,217000.0,,1,structured,,,,,335,1500,4,,
gc,gc.why,live-root,4,1,45687.0,0.0,0.0,5590.0,0.0,0.0,8.17298747763864,8.17298747763864,8.17298747763864,1.0,1.0,exact,,,,21888.064438461708,178890.87656529518,52000.0,6000.0,,1,structured,,,,,335,1500,4,,
gc,gc.wipe,store-reset,4,1,463165.0,0.0,0.0,430993.0,0.0,0.0,1.0746462239525931,1.0746462239525931,1.0746462239525931,1.0,1.0,exact,,,,2159.057787181674,2320.2232982902274,460000.0,416000.0,,1,structured,,,,,335,1500,4,,
inbox,inbox.close,drained,4,1,648609.0,0.0,0.0,1613723.0,0.0,0.0,0.4019332933843045,0.4019332933843045,0.4019332933843045,0.0,1.0,exact,,,,1541.760906802095,619.6850388821377,2880000.0,9575000.0,,8,structured,,,,,,256,4,,
inbox,inbox.commit,packs/duplicate,4,1,20510.375,0.0,0.0,21283.125,0.0,0.0,0.963691892050627,0.963691892050627,0.963691892050627,0.0,1.0,exact,,,,48755.81260703425,46985.581299738646,20875.0,21375.0,,8,structured,,,,,,256,4,,
inbox,inbox.discard,packs,4,1,20138.375,0.0,0.0,18735.75,0.0,0.0,1.0748635629745273,1.0748635629745273,1.0748635629745273,1.0,1.0,exact,,,,49656.4395091461,53373.89749542986,20500.0,18750.0,,8,structured,,,,,,256,4,,
inbox,inbox.drain,packs/new,4,1,318093.875,0.0,0.0,281259.75,0.0,0.0,1.130961237788201,1.130961237788201,1.130961237788201,1.0,1.0,exact,payload,885072056.1658095,1000982188.1730322,3143.726046281149,3555.432300569136,1631875.0,1750625.0,,8,structured,,,,,,256,4,,
inbox,inbox.open,empty,4,1,65585.0,0.0,0.0,84231.0,0.0,0.0,0.7786325699564294,0.7786325699564294,0.7786325699564294,0.0,1.0,exact,,,,15247.388884653503,11872.113592382851,69000.0,112000.0,,1,structured,,,,,,,4,,
inbox,inbox.open,sweeps-staged-tmp-files,4,1,22857.5,0.0,0.0,27656.625,0.0,0.0,0.8264746692700212,0.8264746692700212,0.8264746692700212,0.0,1.0,exact,,,,43749.31641693098,36157.701816472545,22875.0,30875.0,,8,structured,,,,,,256,4,,
inbox,inbox.stage,packs,4,1,199155.375,0.0,0.0,183064.625,0.0,0.0,1.0878965556562334,1.0878965556562334,1.0878965556562334,1.0,1.0,exact,payload,1413650020.7438538,1537904988.4706016,5021.2051771135975,5462.551817425131,98500.0,93375.0,,8,structured,,,,,,256,4,,
ingest,ingest.dir,single-file/jobs-1,1,1,2738151.0,0.0,0.0,2162510.0,0.0,0.0,1.2661911390005134,1.2661911390005134,1.2661911390005134,1.0,1.0,exact,included,191475196.21817788,242444196.78984144,365.20995372424676,462.4256072804288,2597000.0,2075000.0,524288,,text,,,,,1,,1,,
ingest,ingest.dir,tree/fresh-store/jobs-1,1,1,222120.55223880598,0.0,0.0,43492.244776119405,0.0,0.0,5.1071300960020185,5.1071300960020185,5.1071300960020185,1.0,1.0,exact,included,96712952.09667307,493925628.3261205,4502.059759534909,22992.604891920342,439785.0746268657,67002.98507462686,,,tree,335,,,,335,,1,,
ingest,ingest.dir,tree/fresh-store/jobs-N,4,1,103985.83880597015,0.0,0.0,29693.829850746268,0.0,0.0,3.501934217601667,3.501934217601667,3.501934217601667,1.0,1.0,exact,included,206585190.58967158,723447747.7757326,9616.69407568011,33677.03004383141,502504.4776119403,83211.94029850746,,,tree,335,,,,335,,4,,
ingest,ingest.dir,tree/incremental-change/jobs-1,1,1,64412.05539358601,0.0,0.0,20927.090379008747,0.0,0.0,3.0779269467004142,3.0779269467004142,3.0779269467004142,1.0,1.0,exact,included,327163282.5012611,1006984683.1815917,15525.044091351532,47784.95155748293,153915.45189504372,32037.90087463557,,,tree,343,,,,343,,1,,
ingest,ingest.dir,tree/incremental-change/jobs-N,4,1,76083.73469387754,0.0,0.0,19855.597667638485,0.0,0.0,3.8318531613824005,3.8318531613824005,3.8318531613824005,1.0,1.0,exact,included,276974567.0346861,1061325870.3143836,13143.413687872893,50363.63129123247,341962.09912536445,46244.897959183676,,,tree,343,,,,343,,4,,
ingest,ingest.dir,tree/unchanged-repeat/jobs-1,1,1,82117.46268656716,0.0,0.0,24786.2447761194,0.0,0.0,3.3130255683460446,3.3130255683460446,3.3130255683460446,1.0,1.0,exact,included,261600074.15660495,866687734.3620535,12177.677771375915,40344.95781964768,218379.10447761195,35173.13432835821,,,tree,335,,,,335,,1,,
ingest,ingest.dir,tree/unchanged-repeat/jobs-N,4,1,61239.82089552239,0.0,0.0,18799.943283582088,0.0,0.0,3.257447108843295,3.257447108843295,3.257447108843295,1.0,1.0,exact,included,350783754.9852939,1142659528.5060403,16329.244360561413,53191.64983190645,276522.3880597015,48247.76119402985,,,tree,335,,,,335,,4,,
ingest,ingest.objects,tree/jobs-1,1,1,75703.36119402986,0.0,0.0,22607.2447761194,0.0,0.0,3.3486327919975993,3.3486327919975993,3.3486327919975993,1.0,1.0,exact,included,283764604.23334974,950223458.9440157,13209.453110502871,44233.6078501846,201226.8656716418,29662.68656716418,,,tree,335,,,,335,,1,,
ingest,ingest.objects,tree/jobs-N,4,1,56080.3223880597,0.0,0.0,19279.453731343285,0.0,0.0,2.9088128309822365,2.9088128309822365,2.9088128309822365,1.0,1.0,exact,included,383056541.28928506,1114239782.2939494,17831.566535589573,51868.689535236415,240561.19402985074,46450.746268656716,,,tree,335,,,,335,,4,,
ingest,ingest.scan,filtered/jobs-1,1,1,2693.1134328358207,0.0,0.0,2926.9940298507463,0.0,0.0,0.9200952941380438,0.9200952941380438,0.9200952941380438,0.0,1.0,exact,logical-scanned,7976616976.633603,7339247743.34221,371317.4453803122,341647.4341257854,3605.9701492537315,5570.149253731343,,,tree,335,,,,335,,1,,
ingest,ingest.scan,filtered/jobs-N,4,1,1410.3970149253732,0.0,0.0,3131.7432835820896,0.0,0.0,0.45035524537380356,0.45035524537380356,0.45035524537380356,0.0,1.0,exact,logical-scanned,15231125775.953844,6859417386.148957,709020.2187168639,319310.9745752211,3385.0746268656717,10074.626865671642,,,tree,335,,,,335,,4,,
ingest,ingest.scan,unfiltered/jobs-1,1,1,1427.5154929577466,0.0,0.0,1406.687323943662,0.0,0.0,1.0148065377853073,1.0148065377853073,1.0148065377853073,1.0,1.0,exact,logical-scanned,14265525842.199982,14476748889.60979,700517.7911786063,710890.0343229724,2554.9295774647885,2721.1267605633802,,,tree,355,,,,355,,1,,
key,key.accessors,type+length+length_size+hash,1,1,13.38875,0.0,0.0,9.2175,0.0,0.0,1.4525359370762139,1.4525359370762139,1.4525359370762139,1.0,1.0,exact,,,,74689571.4685837,108489286.68294007,17.5,28.75,32,200,structured,,,,,,,1,,
key,key.new,1MiB-duplicate,1,1,219594.5,0.0,0.0,175289.5,0.0,0.0,1.2527533023940396,1.2527533023940396,1.2527533023940396,1.0,1.0,exact,payload,4775055841.562516,5981966974.633392,4553.8481155038035,5704.848265298264,222000.0,173500.0,1048576,2,duplicate,,,,,,,1,item_bytes,duplicate
key,key.new,1MiB-random,1,1,257923.0,0.0,0.0,171778.0,0.0,0.0,1.5014902956141065,1.5014902956141065,1.5014902956141065,1.0,1.0,exact,payload,4065461397.393796,6104250835.380549,3877.1261190355262,5821.467242603826,257000.0,172000.0,1048576,1,random,,,,,,,1,item_bytes,random
key,key.new,1MiB-text,1,1,249617.0,0.0,0.0,172810.0,0.0,0.0,1.4444592326832937,1.4444592326832937,1.4444592326832937,1.0,1.0,exact,payload,4200739532.9645014,6067797002.488282,4006.1374025006307,5786.702158439905,253000.0,174000.0,1048576,1,text,,,,,,,1,item_bytes,text
key,key.new,4KiB-duplicate,1,1,1781.33203125,0.0,0.0,1328.671875,0.0,0.0,1.3406861880402188,1.3406861880402188,1.3406861880402188,1.0,1.0,exact,payload,2299402878.376215,3082777679.7789145,561377.6558535681,752631.269477274,1800.78125,1328.125,4096,256,duplicate,,,,,,,1,item_bytes,duplicate
key,key.new,4KiB-random,1,1,1889.5078125,0.0,0.0,1330.078125,0.0,0.0,1.4205991189427314,1.4205991189427314,1.4205991189427314,1.0,1.0,exact,payload,2167760288.104128,3079518355.359765,529238.3515879218,751835.5359765051,1906.25,1316.40625,4096,256,random,,,,,,,1,item_bytes,random
key,key.new,4KiB-text,1,1,2087.07421875,0.0,0.0,1318.84765625,0.0,0.0,1.5824983339503886,1.5824983339503886,1.5824983339503886,1.0,1.0,exact,payload,1962555985.4087005,3105741577.193632,479139.644875171,758237.6897445391,2097.65625,1324.21875,4096,256,text,,,,,,,1,item_bytes,text
key,key.new,empty,1,1,113.17875,0.0,0.0,79.13875,0.0,0.0,1.4301306250098718,1.4301306250098718,1.4301306250098718,1.0,1.0,exact,payload,,,8835580.884220757,12636034.812275907,117.5,80.0,,800,empty,,,,,,,1,item_bytes,empty
key,key.new,large-8MiB-duplicate,1,1,1927121.5,0.0,0.0,1403806.5,0.0,0.0,1.3727828586062254,1.3727828586062254,1.3727828586062254,1.0,1.0,exact,payload,4352921183.225863,5975615585.196393,518.9086417229013,712.348888539838,2406500.0,1398500.0,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
