core,op,workload,rep,name,value
go,packstore.put,4KiB-random/sync-on,0,go.mallocs,149
go,packstore.put,4KiB-text/sync-off,0,go.heap_alloc_bytes,181976
go,packstore.put,4KiB-text/sync-off,0,go.mallocs,117
go,packstore.put,empty/sync-off,0,go.heap_alloc_bytes,3488
go,packstore.put,empty/sync-off,0,go.mallocs,815
go,packstore.put,large-8MiB-duplicate/sync-off,0,go.heap_alloc_bytes,27288208
go,packstore.put,large-8MiB-duplicate/sync-off,0,go.mallocs,47
go,packstore.put,large-8MiB-random/sync-off,0,go.heap_alloc_bytes,27288208
go,packstore.put,large-8MiB-random/sync-off,0,go.mallocs,46
go,packstore.put,large-8MiB-text/sync-off,0,go.heap_alloc_bytes,10005088
go,packstore.put,large-8MiB-text/sync-off,0,go.mallocs,17
go,packstore.put,tiny-64B-duplicate/sync-off,0,go.heap_alloc_bytes,4992
go,packstore.put,tiny-64B-duplicate/sync-off,0,go.mallocs,2065
go,packstore.put,tiny-64B-random/sync-off,0,go.heap_alloc_bytes,1150760
go,packstore.put,tiny-64B-random/sync-off,0,go.mallocs,8232
go,packstore.put,tiny-64B-text/sync-off,0,go.heap_alloc_bytes,1146280
go,packstore.put,tiny-64B-text/sync-off,0,go.mallocs,8198
go,packstore.put_verified,already-intact,0,go.heap_alloc_bytes,1897344
go,packstore.put_verified,already-intact,0,go.mallocs,89
go,packstore.record,by-location,0,go.heap_alloc_bytes,823792
go,packstore.record,by-location,0,go.mallocs,200
go,packstore.remove,one-sealed-segment,0,go.heap_alloc_bytes,1224
go,packstore.remove,one-sealed-segment,0,go.mallocs,10
go,packstore.scan_index,all-segments,0,go.heap_alloc_bytes,736
go,packstore.scan_index,all-segments,0,go.mallocs,5
go,packstore.segments,list,0,go.heap_alloc_bytes,47104
go,packstore.segments,list,0,go.mallocs,320
go,packstore.sort_by_location,scattered,0,go.heap_alloc_bytes,18816
go,packstore.sort_by_location,scattered,0,go.mallocs,2
go,packstore.stored_size,hit,0,go.heap_alloc_bytes,0
go,packstore.stored_size,hit,0,go.mallocs,0
go,packstore.verify,full-scrub,0,go.heap_alloc_bytes,10615784
go,packstore.verify,full-scrub,0,go.mallocs,1207
go,packstore.wipe,populated,0,go.heap_alloc_bytes,336
go,packstore.wipe,populated,0,go.mallocs,3
go,packstore.write_batch,mixed-objects,0,go.heap_alloc_bytes,24391840
go,packstore.write_batch,mixed-objects,0,go.mallocs,4061
go,packstore.write_parallel,duplicate-stream/writers-N,0,go.heap_alloc_bytes,116784
go,packstore.write_parallel,duplicate-stream/writers-N,0,go.mallocs,654
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,0,go.heap_alloc_bytes,24346888
go,packstore.write_parallel,mixed-objects/writers-1/verify-false,0,go.mallocs,4680
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,0,go.heap_alloc_bytes,24346776
go,packstore.write_parallel,mixed-objects/writers-1/verify-true,0,go.mallocs,4679
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,0,go.heap_alloc_bytes,24348576
go,packstore.write_parallel,mixed-objects/writers-N/verify-false,0,go.mallocs,4694
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,0,go.heap_alloc_bytes,24348288
go,packstore.write_parallel,mixed-objects/writers-N/verify-true,0,go.mallocs,4690
go,reference.decode,signed,0,go.heap_alloc_bytes,219256
go,reference.decode,signed,0,go.mallocs,2055
go,reference.encode,signed,0,go.heap_alloc_bytes,111752
go,reference.encode,signed,0,go.mallocs,514
go,reference.signature_payload,signed,0,go.heap_alloc_bytes,79480
go,reference.signature_payload,signed,0,go.mallocs,518
go,reference.validate_name,valid,0,go.heap_alloc_bytes,0
go,reference.validate_name,valid,0,go.mallocs,0
go,reference.validate_user,valid,0,go.heap_alloc_bytes,15920
go,reference.validate_user,valid,0,go.mallocs,229
go,refstore.all,records,0,go.heap_alloc_bytes,117352
go,refstore.all,records,0,go.mallocs,522
go,refstore.close,populated,0,go.heap_alloc_bytes,416
go,refstore.close,populated,0,go.mallocs,4
go,refstore.delete,records,0,go.heap_alloc_bytes,85832
go,refstore.delete,records,0,go.mallocs,517
go,refstore.get,hit,0,go.heap_alloc_bytes,81976
go,refstore.get,hit,0,go.mallocs,512
go,refstore.get,miss,0,go.heap_alloc_bytes,9160
go,refstore.get,miss,0,go.mallocs,203
go,refstore.open,empty,0,go.heap_alloc_bytes,553168
go,refstore.open,empty,0,go.mallocs,531
go,refstore.open,populated-reopen,0,go.heap_alloc_bytes,2446152
go,refstore.open,populated-reopen,0,go.mallocs,1024
go,refstore.put,records/sync-false,0,go.heap_alloc_bytes,2568
go,refstore.put,records/sync-false,0,go.mallocs,4
go,refstore.put,records/sync-true,0,go.heap_alloc_bytes,2568
go,refstore.put,records/sync-true,0,go.mallocs,4
go,refstore.put_batch,records/sync-false,0,go.heap_alloc_bytes,66056
go,refstore.put_batch,records/sync-false,0,go.mallocs,9
go,refstore.wipe,records,0,go.heap_alloc_bytes,83720
go,refstore.wipe,records,0,go.mallocs,319
go,tarexport.write,fixture-tree,0,go.heap_alloc_bytes,559416
go,tarexport.write,fixture-tree,0,go.mallocs,10186
go,tarextract.extract,fixture-tree,0,go.heap_alloc_bytes,12432296
go,tarextract.extract,fixture-tree,0,go.mallocs,18670
