core,group,op,workload,threads,n,ops_per_call,bytes_per_call,bytes_kind,ns_per_op_min,ns_per_op_p25,ns_per_op_median,ns_per_op_p75,ns_per_op_max,ns_per_op_mad,variation,cpu_ns_per_op_median,ops_per_s_median,bytes_per_s_median,entries_per_s_median,objects_per_s_median,max_rss_kib_max,item_bytes,items,content,entries,depth,width,shape,files,objects,workers,sweep,series
go,fstree,fstree.encode_dir_leaf,entries-128-partial-change,1,7,8192,680064,encoded,173.940673828125,175.33489990234375,175.5966796875,177.42877197265625,180.0264892578125,0.3167724609375,0.0018039775097185378,175.78125,5694868.500814744,472763067.887949,5694868.500814744,,1813432.0,10626,64,partial-change,128,,,leaf,,,1,entries,partial-change
go,fstree,fstree.encode_dir_leaf,entries-128-with-xattrs,1,7,8192,680064,encoded,172.65283203125,174.217041015625,175.2872314453125,175.41259765625,175.640625,0.3533935546875,0.002016082699085555,175.048828125,5704922.097032424,473597673.4614573,5704922.097032424,,1813432.0,10626,64,structured,128,,,leaf,,,1,entries,with-xattrs
go,fstree,fstree.encode_dir_leaf,entries-8,1,7,512,37952,encoded,232.3203125,234.873046875,235.0390625,235.3232421875,247.603515625,0.3125,0.001329566229017783,244.140625,4254611.932856905,315373109.5230181,4254611.932856905,,1813432.0,593,64,structured,8,,,leaf,,,1,entries,plain
go,fstree,fstree.encode_dir_node,pairs-1024,1,7,65536,3276992,encoded,64.42788696289062,64.72515869140625,65.17486572265625,65.49284362792969,65.85012817382812,0.357269287109375,0.005481703462646033,65.0177001953125,15343338.093788777,767211855.8752605,15343338.093788777,,1813432.0,51203,64,structured,1024,,,index,,,1,entries,plain
go,fstree,fstree.encode_dir_node,pairs-128,1,7,8192,409728,encoded,69.36474609375,69.509033203125,70.2098388671875,71.2071533203125,72.1947021484375,0.7705078125,0.010974356656159426,70.556640625,14243018.01762643,712373448.0378469,14243018.01762643,,1813432.0,6402,64,structured,128,,,index,,,1,entries,plain
go,fstree,fstree.encode_dir_node,pairs-8,1,7,512,25664,encoded,130.267578125,131.619140625,133.771484375,135.62109375,145.513671875,2.857421875,0.02136047071878057,142.578125,7475434.72865048,374706165.7736053,7475434.72865048,,1813432.0,401,64,structured,8,,,index,,,1,entries,plain
go,fstree,fstree.encode_file_node,children-1024,1,7,65536,2228416,encoded,38.62220764160156,38.969093322753906,39.11907958984375,40.940635681152344,43.99195861816406,0.1930999755859375,0.004936209583930776,39.031982421875,25562973.630382244,869215994.957304,25562973.630382244,,1813432.0,34819,64,structured,1024,,,file-index,,,1,entries,plain
go,fstree,fstree.encode_file_node,children-128,1,7,8192,278656,encoded,47.54443359375,47.97003173828125,48.076416015625,48.3253173828125,50.2020263671875,0.1871337890625,0.0038924238654079557,48.9501953125,20800219.377313744,707532462.2564379,20800219.377313744,,1813432.0,4354,64,structured,128,,,file-index,,,1,entries,plain
go,fstree,fstree.encode_file_node,children-65536,1,7,4194304,142606656,encoded,41.499393701553345,41.95592725276947,42.44748830795288,42.561280488967896,42.893566846847534,0.29775047302246094,0.007014560457907588,43.019771575927734,23558519.946930334,800991475.5680637,23558519.946930334,,1813432.0,2228229,64,structured,65536,,,file-index,,,1,entries,plain
go,fstree,fstree.encode_file_node,children-8,1,7,512,17472,encoded,104.26171875,105.3681640625,109.369140625,115.474609375,124.3203125,4.48046875,0.04096648034716145,115.234375,9143346.965015983,312016715.1811704,9143346.965015983,,1813432.0,273,64,structured,8,,,file-index,,,1,entries,plain
go,fstree,fstree.encode_xattr_set,xattrs-64,1,7,4096,0,,407.389404296875,423.8529052734375,427.3154296875,428.9053955078125,447.5712890625,2.3017578125,0.005386554410598508,427.001953125,2340191.648898122,,,,1813432.0,,64,structured,64,,,,,,1,,
go,fstree,fstree.index_builder_file,children-1024,1,7,1024,0,,127.05859375,129.05517578125,130.0341796875,130.33203125,131.177734375,0.5478515625,0.004213135068153655,132.8125,7690285.757200255,,7690285.757200255,,1813432.0,,,structured,1024,,1024,file-index,,,1,entries,plain
go,fstree,fstree.index_builder_file,children-128,1,7,128,0,,186.4453125,191.26171875,197.015625,200.54296875,204.0625,5.875,0.029819969862796416,218.75,5075739.5511142835,,5075739.5511142835,,1813432.0,,,structured,128,,128,file-index,,,1,entries,plain
go,fstree,fstree.index_builder_file,children-65536,1,7,65536,0,,116.09518432617188,117.40070343017578,118.18719482421875,119.8653564453125,121.9078369140625,1.0320892333984375,0.008732665454438413,133.331298828125,8461153.524180958,,8461153.524180958,,1813432.0,,,structured,65536,,65536,file-index,,,1,entries,plain
go,fstree,fstree.index_builder_file,children-8,1,7,8,0,,1162.25,1189.125,1219.875,1305.0,2204.25,45.125,0.036991495030228506,1875.0,819756.1225535403,,819756.1225535403,,1813432.0,,,structured,8,,8,file-index,,,1,entries,plain
go,fstree,fstree.list_entries,widest/first-page-100,1,7,6400,0,,1359.62078125,1367.107734375,1379.685625,1386.44375,1419.85921875,13.063906249999945,0.009468755789928554,1525.625,724802.7970139937,,724802.7970139937,,1813432.0,,64,structured,40000,1,40000,wide,,,1,,
go,fstree,fstree.list_entries,width-16/full-paging-100,1,7,16,0,,487.8125,518.15625,557.3125,594.90625,659.375,51.375,0.09218346977683077,812.5,1794325.445777728,,1794325.445777728,,1813432.0,,,structured,16,1,16,wide,,17,1,width,plain
go,fstree,fstree.list_entries,width-256/full-paging-100,1,7,256,0,,644.7890625,652.298828125,657.5859375,667.173828125,692.61328125,5.7578125,0.008755984840384456,667.96875,1520713.7850328498,,1520713.7850328498,,1813432.0,,,structured,256,1,256,wide,,259,1,width,plain
go,fstree,fstree.list_entries,width-40000/full-paging-100,1,7,40000,0,,1327.17125,1339.1242000000002,1357.24765,1359.2947374999999,1362.5213,5.273650000000089,0.003885547342815505,1352.55,736785.2138112009,,736785.2138112009,,1813432.0,,,structured,40000,1,40000,wide,,40257,1,width,plain
go,fstree,fstree.list_entries,width-4096/full-paging-100,1,7,4096,0,,1134.430419921875,1140.846435546875,1151.498779296875,1174.142333984375,1219.962158203125,14.49072265625,0.01258422754481623,1152.34375,868433.3999994488,,868433.3999994488,,1813432.0,,,structured,4096,1,4096,wide,,4122,1,width,plain
go,fstree,fstree.lookup_entry,width-16/hit,1,7,2000,0,,5020.07,5034.369500000001,5069.8295,5206.40575,5311.0255,38.31850000000031,0.007558143720612363,5254.5,197245.29197678147,,,,1813432.0,,,structured,16,1,16,wide,,17,1,width,hit
go,fstree,fstree.lookup_entry,width-16/miss,1,7,2000,0,,5291.2375,5310.88,5393.3675,5524.15525,5663.8595,92.00550000000021,0.017059008124330522,5373.5,185412.91688356115,,,,1813432.0,,,structured,16,1,16,wide,,17,1,width,miss
go,fstree,fstree.lookup_entry,width-256/hit,1,7,2000,0,,40947.5355,41258.70775,41831.6835,41997.75375,42121.938,290.25450000000274,0.006938628229007392,41699.5,23905.3252542418,,,,1813432.0,,,structured,256,1,256,wide,,259,1,width,hit
go,fstree,fstree.lookup_entry,width-256/miss,1,7,2000,0,,627.158,635.30375,638.9805,659.8154999999999,688.6355,3.7870000000000346,0.005926628433888099,640.0,1564992.984918945,,,,1813432.0,,,structured,256,1,256,wide,,259,1,width,miss
go,fstree,fstree.lookup_entry,width-40000/hit,1,7,2000,0,,102313.867,102982.68825,103122.2815,103884.86725000001,104669.086,390.55250000000524,0.003787275594751123,103945.5,9697.225327583545,,,,1813432.0,,,structured,40000,1,40000,wide,,40257,1,width,hit
go,fstree,fstree.lookup_entry,width-40000/miss,1,7,2000,0,,629.553,637.0342499999999,639.742,641.999,643.0685,2.3045000000000755,0.00360223340033963,639.5,1563130.1368364121,,,,1813432.0,,,structured,40000,1,40000,wide,,40257,1,width,miss
go,fstree,fstree.lookup_entry,width-4096/hit,1,7,2000,0,,79290.231,79724.9725,79978.5155,80376.20425000001,81058.075,506.1869999999908,0.006329037202497099,79855.5,12503.35785489792,,,,1813432.0,,,structured,4096,1,4096,wide,,4122,1,width,hit
go,fstree,fstree.lookup_entry,width-4096/miss,1,7,2000,0,,3676.5685,3714.18475,3756.2005,3785.26075,3800.39,29.45600000000013,0.007841966902459049,4165.5,266226.4700726173,,,,1813432.0,,,structured,4096,1,4096,wide,,4122,1,width,miss
go,fstree,fstree.reachable_keys,deep,0,7,24,0,,5050.041666666667,5348.770833333334,5994.375,6087.6875,6206.041666666667,211.66666666666697,0.03531088172939914,8083.333333333333,166823.06328849963,,,166823.06328849963,1813432.0,,,structured,,24,,deep,,,,,
go,fstree,fstree.reachable_keys,file-corpus,0,7,64,0,,495.328125,536.40625,582.21875,584.15625,600.515625,18.296875,0.03142611776072138,812.5,1717567.4950351564,,,1717567.4950351564,1813432.0,,,text,64,,,file-index,,,,,
go,fstree,fstree.reachable_keys,width-16,0,7,17,0,,1181.1176470588234,1213.5,1264.1764705882354,1352.2941176470588,1745.0588235294117,81.3529411764705,0.06435251965939223,1823.5294117647059,791028.8027546415,,,791028.8027546415,1813432.0,,,structured,16,1,16,wide,,17,,width,plain
go,fstree,fstree.reachable_keys,width-256,0,7,259,0,,325.33204633204633,338.4073359073359,343.4749034749035,343.8822393822394,345.2162162162162,1.7413127413126972,0.005069694244604188,552.1235521235521,2911420.8633093527,,,2911420.8633093527,1813432.0,,,structured,256,1,256,wide,,259,,width,plain
go,fstree,fstree.reachable_keys,width-40000,0,7,40257,0,,117.1881163524356,118.54176913331843,119.95066696475148,120.6421864520456,124.52756042427404,1.1665052040638813,0.009724874680410646,418.3620239958268,8336760.64755737,,,8336760.64755737,1813432.0,,,structured,40000,1,40000,wide,,40257,,width,plain
go,fstree,fstree.reachable_keys,width-4096,0,7,4122,0,,141.55143134400777,142.53444929645804,143.05337214944203,144.37700145560407,144.98083454633672,0.9454148471615724,0.006608826013370283,429.1606016496846,6990397.954096047,,,6990397.954096047,1813432.0,,,structured,4096,1,4096,wide,,4122,,width,plain
go,fstree,fstree.resolve_entry,depth-1,1,7,256,0,,6047.1796875,6092.146484375,6202.59375,6238.107421875,6533.76953125,83.83203125,0.013515641138031973,6214.84375,161222.87551074903,,,,1813432.0,,256,structured,,1,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_entry,depth-12,1,7,256,0,,15742.140625,15882.15625,15935.32421875,16487.158203125,18335.69140625,61.71875,0.0038730777706662404,15894.53125,62753.665144971994,,,,1813432.0,,256,structured,,12,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_entry,depth-24,1,7,256,0,,25738.96875,26073.94921875,26578.11328125,26722.904296875,26949.33203125,228.01171875,0.008578927944853591,26539.0625,37624.943103296486,,,,1813432.0,,256,structured,,24,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_entry,depth-4,1,7,256,0,,8545.42578125,8714.7734375,8933.08203125,8998.537109375,10282.92578125,128.05859375,0.014335320475287391,8917.96875,111943.44756958094,,,,1813432.0,,256,structured,,4,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_path,depth-1,1,7,256,0,,858.90625,874.658203125,893.97265625,901.841796875,912.875,9.82421875,0.01098939512446637,906.25,1118602.4460689425,,,,1813432.0,,256,structured,,1,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_path,depth-12,1,7,256,0,,9936.01171875,10086.75,10181.75390625,10380.0625,11471.4453125,161.63671875,0.015875135093451866,10160.15625,98214.9057232818,,,,1813432.0,,256,structured,,12,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_path,depth-24,1,7,256,0,,19841.88671875,20336.484375,20444.2109375,20695.431640625,22074.70703125,241.515625,0.011813399193460557,20394.53125,48913.60214669572,,,,1813432.0,,256,structured,,24,16,deep,,,1,depth,plain
go,fstree,fstree.resolve_path,depth-4,1,7,256,0,,3339.859375,3348.251953125,3356.87890625,3447.5625,3463.5703125,17.01953125,0.005070046232025889,3371.09375,297895.76208368776,,,,1813432.0,,256,structured,,4,16,deep,,,1,depth,plain
go,fstree,fstree.write_content,file-corpus,1,7,64,67108864,payload,149.34375,156.703125,165.0,169.15625,178.3125,4.703125,0.02850378787878788,265.625,6060606.060606061,6355006060606.061,,,1813432.0,67108864,,text,64,,,file-index,,,1,,
go,gc,gc.begin_write,gate-span,8,7,4096,0,,32.828857421875,33.8145751953125,34.58251953125,34.83349609375,35.529296875,0.35498046875,0.010264737027885634,36.1328125,28916343.09918814,,,,1813432.0,,4096,structured,,,,,5323,30000,8,,
go,gc,gc.close,idle,8,7,1,0,,260.0,291.0,331.0,341.0,360.0,20.0,0.06042296072507553,3000.0,3021148.0362537764,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,gc,gc.open,populated,8,7,1,0,,38162.0,39330.0,44555.0,46333.5,49425.0,4308.0,0.09668948490629559,48000.0,22444.17012680956,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,gc,gc.prepare_ref,missing-root,8,7,64,0,,2191.53125,2443.1015625,2522.78125,2730.609375,2946.890625,149.8125,0.05938386453443001,3421.875,396387.91512343765,,,,1813432.0,,64,structured,,,,,5323,30000,8,,
go,gc,gc.prepare_ref,tree-root/abort,8,7,1,0,,2805600.0,2843301.0,2890772.0,2935467.5,3122976.0,69843.0,0.02416067403447937,7423000.0,345.9283540867284,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,gc,gc.prepare_ref,tree-root/commit,8,7,1,0,,2634543.0,2810178.5,2833272.0,2883889.0,2922723.0,34195.0,0.012069084789600152,7463000.0,352.94881677438667,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,gc,gc.release_ref,batch,8,7,4096,0,,6.406494140625,6.4381103515625,6.455078125,6.46875,7.443359375,0.024169921875,0.0037443267776096825,8.30078125,154916792.73827535,,,,1813432.0,,4096,structured,,,,,5323,30000,8,,
go,gc,gc.run,nothing-to-reclaim,8,7,1,0,,2827722.0,3294367.5,3762828.0,3832185.5,3908135.0,91495.0,0.02431548824447995,3783000.0,265.75756319449096,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,gc,gc.run,reclaimable-packs,8,7,1,0,,13403815.0,14720500.0,14911254.0,15743238.5,16269469.0,671634.0,0.04504208700354779,12401000.0,67.0634408078623,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,gc,gc.status,mark+score,8,7,1,0,,5111243.0,5208905.0,5281348.0,5436730.5,5564089.0,147943.0,0.028012355936401084,5427000.0,189.34559888876854,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,gc,gc.why,live-root,8,7,1,0,,50777.0,53688.0,55416.0,64774.0,69112.0,4639.0,0.08371228526057456,60000.0,18045.329868629997,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,gc,gc.wipe,store-reset,8,7,1,0,,5126212.0,5416386.0,6598525.0,7084262.5,7176519.0,577994.0,0.08759442451153857,6587000.0,151.54902042501922,,,,1813432.0,,1,structured,,,,,5323,30000,8,,
go,inbox,inbox.close,drained,8,7,1,0,,1496479.0,4459449.0,6419063.0,6634573.5,8593796.0,260346.0,0.04055825593236895,34687000.0,155.7859768629783,,,,1813432.0,,48,structured,,,,,,1536,8,,
go,inbox,inbox.commit,packs/duplicate,8,7,48,0,,17920.291666666668,18933.552083333332,19738.958333333332,21478.635416666664,29422.875,1398.3125,0.07084023768562593,23041.666666666668,50661.234656506276,,,,1813432.0,,48,structured,,,,,,1536,8,,
go,inbox,inbox.discard,packs,8,7,48,0,,16079.270833333334,16619.96875,17391.145833333332,19479.302083333336,20670.125,1279.5208333333358,0.07357311850498652,18687.5,57500.524093318556,,,,1813432.0,,48,structured,,,,,,1536,8,,
go,inbox,inbox.drain,packs/new,8,7,48,13557248,payload,287842.9583333333,291626.3541666667,294965.5416666667,298403.25,303224.6458333333,5418.479166666628,0.0183698717350175,1551854.1666666667,3390.226513746733,957544617.1466639,,,1813432.0,,48,structured,,,,,,1536,8,,
go,inbox,inbox.open,empty,8,7,1,0,,59564.0,62008.5,65946.0,68531.0,82027.0,3797.0,0.057577411821793587,66000.0,15163.921996785248,,,,1813432.0,,1,structured,,,,,,,8,,
go,inbox,inbox.open,sweeps-staged-tmp-files,8,7,48,0,,17236.041666666668,17643.291666666664,18066.375,18506.28125,22955.729166666668,546.2291666666679,0.030234574820165522,18062.5,55351.44709439497,,,,1813432.0,,48,structured,,,,,,1536,8,,
go,inbox,inbox.stage,packs,8,7,48,13557248,payload,175576.4375,175679.34375,178145.3125,181453.07291666666,186381.04166666666,2503.541666666657,0.014053368183160345,89395.83333333333,5613.394963732206,1585462242.6097608,,,1813432.0,,48,structured,,,,,,1536,8,,
go,ingest,ingest.dir,single-file/jobs-1,1,7,1,8388608,included,27149943.0,27557797.5,27805536.0,27816256.5,28110497.0,164564.0,0.0059183897767696335,35487000.0,35.964061257441685,301688411.9766654,,,1813432.0,8388608,,text,,,,,1,,1,,
go,ingest,ingest.dir,tree/fresh-store/jobs-1,1,7,5323,54773504,included,113714.66485064813,114094.86426826977,115711.97670486568,116847.89160247981,119900.63159872252,1886.9864737929747,0.01630761592299051,264431.8993049032,8642.14775753589,88927430.91602162,,,1813432.0,,,tree,5323,,,,5323,,1,,
go,ingest,ingest.dir,tree/fresh-store/jobs-N,8,7,5323,54773504,included,88342.7458200263,90623.17941010708,91535.43208716888,92282.28423821155,93545.09299267331,1363.7266578996932,0.01489834730447354,611864.9257937253,10924.731300199723,112415144.38670199,,,1818084.0,,,tree,5323,,,,5323,,8,,
go,ingest,ingest.dir,tree/incremental-change/jobs-1,1,7,5331,54870720,included,90850.63196398424,91853.66751078598,93226.60570249484,93723.5553367098,93973.29487900957,746.6891765147302,0.00800940000859377,208946.9142749953,10726.551636892204,110405854.7052061,,,1818084.0,,,tree,5331,,,,5331,,1,,
go,ingest,ingest.dir,tree/incremental-change/jobs-N,8,7,5331,54870720,included,86959.61827049335,88063.78277996623,88875.9737385106,89105.89645469893,89363.86025135998,398.0159444757155,0.004478330056295657,567540.7990996061,11251.634811250375,115810411.41819024,,,1818084.0,,,tree,5331,,,,5331,,8,,
go,ingest,ingest.dir,tree/unchanged-repeat/jobs-1,1,7,5323,54773504,included,92538.8431335713,93370.41546120608,93499.84482434718,93950.65273342101,94131.52564343416,444.24779259815114,0.004751321175267553,208718.01615630282,10695.204915886683,110053325.04999793,,,1818084.0,,,tree,5323,,,,5323,,1,,
go,ingest,ingest.dir,tree/unchanged-repeat/jobs-N,8,7,5323,54773504,included,86129.07120045087,86927.59327446928,87694.23821153484,88489.55664099193,89342.1777193312,873.7213977080683,0.009963270284650737,557042.0815329702,11403.257732712309,117339166.45420788,,,1823900.0,,,tree,5323,,,,5323,,8,,
go,ingest,ingest.objects,tree/jobs-1,1,7,5323,54773504,included,89500.90381363893,91695.31955664098,93454.68307345481,93822.18964869434,94425.7764418561,971.0933684012853,0.010391061597608884,203751.2680819087,10700.373347946683,110106508.05471559,,,1823900.0,,,tree,5323,,,,5323,,1,,
go,ingest,ingest.objects,tree/jobs-N,8,7,5323,54773504,included,84558.45350366335,85948.78151418373,87217.47567161375,88285.36708622957,88875.2806687958,1324.8664287056163,0.015190378057878304,556738.681194815,11465.592099513895,117980585.14467269,,,1823900.0,,,tree,5323,,,,5323,,8,,
go,ingest,ingest.scan,filtered/jobs-1,1,7,5323,54773504,logical-scanned,2125.506857035506,2187.0124929551002,2239.9618636107457,2268.8136389254178,2275.0184106706743,34.104076648506634,0.015225293431349752,2960.172834867556,446436.1720819802,4593814288.423264,,,1823900.0,,,tree,5323,,,,5323,,1,,
go,ingest,ingest.scan,filtered/jobs-N,8,7,5323,54773504,logical-scanned,941.2645124929551,963.9303024610183,973.9590456509487,983.119763291377,995.2789780199136,9.277475108021804,0.009525528973162493,2816.8326131880517,1026737.2169962719,10565093943.658495,,,1823900.0,,,tree,5323,,,,5323,,8,,
go,ingest,ingest.scan,unfiltered/jobs-1,1,7,5451,54807232,logical-scanned,1299.5140341221795,1308.329389102917,1310.6307099614748,1311.7224362502293,1315.1520821867548,1.2351862043663004,0.0009424364887670059,2287.1032838011374,762991.4303086903,7671518681.882264,,,1823900.0,,,tree,5451,,,,5451,,1,,
go,key,key.accessors,type+length+length_size+hash,1,7,8000,0,,12.4925,12.528875,12.541375,12.5565,12.6805,0.013749999999999929,0.0010963710119504383,13.0,79736073.59639592,,,,1823900.0,32,2000,structured,,,,,,,1,,
go,key,key.new,1MiB-duplicate,1,7,8,8388608,payload,188850.75,190062.4375,190314.75,190941.625,230521.625,591.25,0.0031066956187053288,190625.0,5254.453477725715,5509693809.859719,,,1823900.0,1048576,8,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,1MiB-random,1,7,8,8388608,payload,191066.25,192061.9375,192487.625,220006.4375,223359.125,1421.375,0.007384240934969196,192375.0,5195.139168037425,5447498248.264011,,,1823900.0,1048576,8,random,,,,,,,1,item_bytes,random
go,key,key.new,1MiB-text,1,7,8,8388608,payload,190810.75,191495.25,192216.0,192427.625,224190.75,716.375,0.0037269269987930246,192125.0,5202.48054272277,5455196237.5660715,,,1823900.0,1048576,8,text,,,,,,,1,item_bytes,text
go,key,key.new,4KiB-duplicate,1,7,2048,8388608,payload,1756.95947265625,1759.963623046875,1761.94970703125,1778.952392578125,1971.51513671875,2.46533203125,0.0013992068113021768,1758.30078125,567553.089630988,2324697455.1285267,,,1823900.0,4096,2048,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,4KiB-random,1,7,2048,8388608,payload,1776.65087890625,1781.1416015625,1785.2900390625,1802.25634765625,1844.17724609375,7.97412109375,0.004466568971581451,1781.73828125,560133.0753657959,2294305076.6983,,,1823900.0,4096,2048,random,,,,,,,1,item_bytes,random
go,key,key.new,4KiB-text,1,7,2048,8388608,payload,1793.318359375,1796.456787109375,1798.7880859375,1841.958740234375,1984.96337890625,5.4697265625,0.003040784295415913,1793.45703125,555929.8551162105,2277088686.5559983,,,1823900.0,4096,2048,text,,,,,,,1,item_bytes,text
go,key,key.new,empty,1,7,8000,0,payload,105.80075,106.56925,106.96175,107.311875,115.40925,0.6573750000000018,0.006145888600364166,107.0,9349136.490380907,,,,1823900.0,,8000,empty,,,,,,,1,item_bytes,empty
go,key,key.new,large-8MiB-duplicate,1,7,2,16777216,payload,1505721.0,1516792.25,1520790.0,1525997.75,1571632.0,4408.5,0.0028988223226086443,1518500.0,657.5529823315513,5515954208.01031,,,1823900.0,8388608,2,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,large-8MiB-random,1,7,1,8388608,payload,1519001.0,1520990.5,1541775.0,1633254.5,1775732.0,22774.0,0.01477128634204083,1540000.0,648.6030711355419,5440876911.352176,,,1823900.0,8388608,1,random,,,,,,,1,item_bytes,random
go,key,key.new,large-8MiB-text,1,7,1,8388608,payload,1520665.0,1525344.0,1527568.0,1531891.5,1916571.0,4298.0,0.0028136226996114083,1527000.0,654.6353419291318,5491479266.38945,,,1823900.0,8388608,1,text,,,,,,,1,item_bytes,text
go,key,key.new,tiny-64B-duplicate,1,7,16384,1048576,payload,105.63336181640625,106.50717163085938,107.14190673828125,107.28656005859375,107.57794189453125,0.267822265625,0.0024996966525826117,107.0556640625,9333416.124866342,597338631.9914459,,,1823900.0,64,16384,duplicate,,,,,,,1,item_bytes,duplicate
go,key,key.new,tiny-64B-random,1,7,16384,1048576,payload,105.2681884765625,106.81442260742188,107.15472412109375,107.41464233398438,107.429931640625,0.26055908203125,0.0024316154436345386,107.0556640625,9332299.702157011,597267180.9380487,,,1823900.0,64,16384,random,,,,,,,1,item_bytes,random
go,key,key.new,tiny-64B-text,1,7,16384,1048576,payload,105.9390869140625,106.598876953125,106.7908935546875,107.16241455078125,120.501220703125,0.26544189453125,0.0024856229374587775,106.87255859375,9364094.322217662,599302036.6219304,,,1823900.0,64,16384,text,,,,,,,1,item_bytes,text
go,key,key.new_from_hash,batch,1,7,2000,0,,40.763,40.8705,41.1735,41.37375,41.5745,0.40050000000000097,0.009727130314401278,43.0,24287466.452936962,,,,1823900.0,32,2000,structured,,,,,,,1,,
go,key,key.parse,canonical,1,7,2000,0,,31.8255,31.9485,31.976,32.11125,32.136,0.11999999999999744,0.003752814610958139,33.5,31273455.091318488,,,,1823900.0,32,2000,structured,,,,,,,1,,
go,key,key.parse,malformed,1,7,1024,0,,56.1318359375,56.6171875,57.326171875,57.64892578125,58.0498046875,0.5283203125,0.009216040339341078,62.5,17444039.385370176,,,,1823900.0,32,1024,structured,,,,,,,1,,
go,key,key.string,hex,1,7,2000,0,,86.58,87.05875,87.7925,88.281,89.2605,0.5759999999999934,0.006560924908164061,89.5,11390494.632229405,,,,1823900.0,32,2000,structured,,,,,,,1,,
go,key,key.type_string,names,1,7,2000,0,,12.138,12.15575,12.1885,12.20575,14.207,0.03049999999999997,0.002502358780817982,15.0,82044550.19075358,,,,1823900.0,32,2000,structured,,,,,,,1,,
go,key,key.validate,canonical,1,7,2000,0,,6.5825,6.585,6.6025,6.613,6.668,0.01499999999999968,0.0022718667171525452,10.0,151457781.14350626,,,,1823900.0,32,2000,structured,,,,,,,1,,
go,packstore,packstore.append_record,pre-encoded+sync,1,7,500,16960000,payload,6432.246,6533.971,6663.61,6818.494,7181.178,162.17199999999957,0.024336958495470108,6410.0,150068.80654780217,5090333918.10145,,,1823900.0,,500,structured,,,,,,500,1,,
go,packstore,packstore.barrier,begin+observe+abort,1,7,30000,0,,53.1452,53.24705,53.6311,54.44283333333333,55.155366666666666,0.4859000000000009,0.009060041654935305,53.53333333333333,18645897.62283451,,,,1823900.0,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.close,populated,1,7,1,0,,1058442.0,1084792.5,1104750.0,1120536.0,1136061.0,24116.0,0.02182937316134872,385000.0,905.1821679112921,,,,1823900.0,,1,structured,,,,,,30000,1,,
go,packstore,packstore.compact,90-percent-dead,1,7,30000,0,,428.0273,461.75104999999996,469.0677,477.31196666666665,525.5148666666666,7.869066666666697,0.016775972139345126,567.0333333333333,2131888.424634653,,,,1823900.0,,3000,structured,,,,,,30000,1,,
go,packstore,packstore.compact,nothing-dead,1,7,30000,0,,72.86116666666666,74.074,74.9739,76.42448333333334,145.3012,1.7540333333333393,0.023395252659036535,48.56666666666667,13337974.948615452,,,,1823900.0,,30000,structured,,,,,,30000,1,,
go,packstore,packstore.get,hit,1,7,2000,0,,6998.143,7021.465249999999,7108.94,7235.87225,7460.817,98.67349999999988,0.01388019873567647,7089.5,140667.9476827769,,,140667.9476827769,1823900.0,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.get,miss,1,7,2000,0,,53.7925,53.9055,54.033,54.105999999999995,54.5745,0.11500000000000199,0.002128328984139359,57.0,18507208.557733238,,,18507208.557733238,1823900.0,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.get_record,hit,1,7,2000,0,,356.2655,360.6115,366.305,367.56225,370.8685,4.093000000000018,0.0111737486520796,368.5,2729965.465936856,,,,1823900.0,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.has,hit,1,7,2000,0,,91.575,92.0935,92.8425,98.07475,104.4795,1.0764999999999958,0.011594905350459065,96.0,10770929.261922073,,,10770929.261922073,1823900.0,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.has,miss,1,7,2000,0,,49.66,49.88525,50.036,51.019999999999996,53.693,0.2910000000000039,0.005815812614917338,53.0,19985610.360540412,,,19985610.360540412,1823900.0,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.has_outside,sealed-segment,1,7,2000,0,,81.3955,81.7085,82.638,84.37125,89.591,1.2425000000000068,0.015035455843558735,86.0,12100970.497833926,,,,1823900.0,,2000,structured,,,,,,30000,1,,
go,packstore,packstore.liveness,tenth-live,1,7,1,0,,693605.0,711203.5,727189.0,744222.0,761975.0,19577.0,0.026921474334732787,728000.0,1375.1583151010261,,,,1823900.0,,1,structured,,,,,,30000,1,,
